job_posting_id,title,job_description,location,company_id,views,formatted_work_type,applies,original_listed_time,remote_allowed,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type
2372177891,Client Service Associate,"As a non-licensed Client Services Assistant, you will be responsible for communicating effectively and professionally with clients and co-workers in person and through phone and email. It will require a high- volume and wide variety of administrative tasks, strong organizational skills and the ability to efficiently prioritize and multitask. Each non-licensed Client Services Assistant will be expected to develop a deep understanding of iWealth’s procedures and product offerings from a client services and regulatory compliance standpoint. Essential Duties & Responsibilities The Securities Exchange Commission (SEC) and the Securities Exchange Act of 1934 requires each employee to be fingerprinted and those fingerprints be processed as well as meeting enhanced financial fitness and criminal background standards prior to starting employment. As a non-licensed Client Services Assistant, your essential duties and responsibilities will be to assist the management team and the advisors in their daily duties including: ➢ Implement service consistent with the mission and values of iWealth➢ Working directly with clients and prospects to prepare and complete any necessary paperwork for brokerage or insurance related transactions➢ Preparation of documents & presentation materials for client review meetings➢ Recap and follow up on results of client review meetings performing assigned action items➢ Keep current on all continuing education (CE) & compliance training requirements➢ Recording any manually tracked or electronic logs for compliance➢ Assisting in the maintenance of office metric tracking databases, spreadsheets, and graphs
 ➢ Providing accurate and appropriate information to callers/clients based on established service schedules➢ Scheduling of meetings and conference calls with clients and prospects to complete transactions➢ Updating client files for new and revised information➢ Maintenance of paperless and paper files per office standards and regulatory requirements➢ Preparing formal correspondence and proofreading outgoing documents➢ Completing research projects as assigned➢ Assisting in the preparation and maintenance of training materials and office procedure manuals➢ Using computer systems throughout entire work day for financial transactions and accessing client database systems, word processing and many other essential functions➢ Maintaining complete confidentiality of personal and professional information   Other Duties & Responsibilities➢ Fill in or assist the other Client Services Assistants as necessary➢ Greet clients and office visitors in a welcoming and professional manner consistent with iWealth procedures➢ Screen and route phone calls as necessary➢ Prepare conference room for meetings/cleans up after meetings➢ Opening and closing duties as described in the procedures manual➢ Perform other duties assigned or delegated by the management team and Advisors➢ Attend broker/dealer meetings when applicable to office role possibly requiring overnight travel➢ Assist in the coordination of office events both on-site and at other venues: Lunch-n-Learn, client appreciation events and seminars etc.➢ Be available for scheduled marketing activities such as after-hours client events","Waseca, MN",1051897.0,2.0,Full-time,0.0,1713565528000.0,0.0,https://www.linkedin.com/jobs/view/2372177891/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716157528000.0,,,,1713565528000.0,,0,FULL_TIME
2404832493,Sales and Design consultant,"Full Job DescriptionIf you are looking for a career Sales opportunity in a rapidly growing family owned and operated business with career advancement opportunities we would love to meet with you.
International Bath and Tile hires associates that love aesthetics, possibly have Plumbing, Tile / Stone showroom sales experience or have professional experience in luxury goods sales, are energetic, outgoing and enjoy working in a fast paced environment. We look for individuals with an entrepreneurial spirit. As a professional, the Sales Associate will strive to meet sales goals in an incentivized sales environment. Provide the highest Customer Service standards while maintaining a professional demeanor and personal presentation at all times.Utilize company resources to generate traffic and to maintain customer contact to build one's own book of business.Sales Associate's earn an hourly wage and commission on their personal sales and are rewarded with 1/2 yearly bonus's for generating sales growth by building customer relationships, and providing world-class customer service. International Bath and Tile rewards performance, Management opportunities are available for successful associates as we continue to grow our business.
ResponsibilitiesOur Sales associates responsibility is to lead their clients through the entire sales cycle of product selection, order placement, purchasing and post-sales follow up. We will train you to develop extensive product and brand knowledge.
The successful candidate will possess an interest in the following:- Proven work experience as a sales consultant-Experience in luxury goods sales-Kitchen and bath design and sales a plus-Tile and stone sales experience a plus-Love aesthetics-Spanish speaking a plus
Job Requirements:-Learn products including sales terms (example returns and warranty policies)-Excellent interpersonal skills - Interacting and communicating with customers in person and on the phone to determine and meet their project needs.-Help select product from over 100 represented brands.-Excel in relationship sales, reaching personal sales performance goals.- Excel experience a plus
Work schedule will include:Full Time: Monday - Friday 9am - 5pm.Alternating Saturday 12pm - 4pmone personal choice weekday off when working SaturdayExpected hours: 36 – 40 per week","San Diego, CA",1004269.0,8.0,Full-time,0.0,1712897678000.0,0.0,https://www.linkedin.com/jobs/view/2404832493/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1728449635000.0,,,,1712897678000.0,,0,FULL_TIME
2428973832,Staff Accountant,"The ideal candidate will be responsible for timely and accurate preparation of financial accounting data in a variety of areas. It is essential that this candidate brings analytical and organizational skills in order to best support the accounting team.  Responsibilities· Posting of AP and AR invoices, ensuring accuracy of date, amount, and expense type.· Review, Approve, and Post Purchase Orders from the Dispensary.· Process Vendor Payments via check and ACH.· Record Journal Entries to allocate expenses of company credit card purchases.· Assist Controller in preparation of documents for month end close.· Complete Purchase Orders, Vendor Onboarding Documents, Credit Applications, and other business-related forms.· Prepare Bank Reconciliation Reports monthly.· Assist Controller and CFO in research and preparation of reports for Yearend Close and Yearly Financial Audits.· High level of communication, organizational and analytical skills.· Reinforce company policies with staff as needed. Constantly update job knowledge. Function in accordance with established standards, procedures, and applicable laws. Time management skills to meet processing and reporting deadlines.  Provide accounting and clerical assistance to the controller.· More Duties and Responsibilities may be added at the discretion of Management.
QualificationsBachelor's degree or equivalent in Accounting, Economics, or Finance0 - 2 years' experience in accountingProficient in Microsoft Excel","Cumberland, MD",59147406.0,2.0,Full-time,0.0,1713530118000.0,0.0,https://www.linkedin.com/jobs/view/2428973832/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716122118000.0,,,,1713530118000.0,,0,FULL_TIME
2457183642,Quality Assurance Manager,"Galerie is seeking an experienced Quality Assurance Manager! 

Position OverviewThe Quality Assurance Manager will direct cross-functional teams (QA, Product Development, Warehouse, etc.) through Annual BRC audits along with implementing training on New Supplier Process and Documentation. Oversee processes for tracking reports and customer complaints.
The focus of this position is on prevention of quality issues within major components to ensure product safety and food regulations. This position is responsible for establishing, implementing and auditing the quality processes used by multiple departments, including but not limited to: Warehouse, Shipping/Receiving, Production, and Purchasing. Proactive and urgent attention to testing and quality issues that affect production is required. Additionally, this position will review products in development for quality and safety issues.
Scope of Responsibilities
Quality Standards:Develops general quality attributes by material (ceramics, boxes, plush, acrylics, etc.) using input from Galerie Purchasing and product development staff.New Vendor set up – per new vendor procedure. Ensure compliance with agreements and policies and maintain key documents.Preliminary audit of vendor’s facilities as needed to assure compliance with licensor and customer requirements.Data for correction or errors- collect seasonal data on customer complaints to be provided to the Marketing and Merchandising departments to use in corrective action plans for future product.Food and Toy Safety Standards- Need to keep up to date on as they change and become stricter.Will require travel to Asia to Visit vendors to inspect facilities and understand their process variables.Train China staff on inspection criteria and process.Work with China staff to qualify and evaluate vendor performance and inspect facilities.
Quality Processes:Establish and maintain processes for measuring quality prior to shipment from Asia including: Inspection selection criteria by product, shipment, vendor, and/or by using input from Product Development and Sales line reviews.Record keeping.Assist with Corrective action plans on a shipment, material and vendor basis. Supplying the needed defect analysis to put together the corrective actions.Establish process for Mexico and US regarding incoming product inspections.Ensuring compliance with the BRC (British Retail Consortium) and Global Food Safety Initiative (GFSI) standards. Perform monthly audits of internal processes and procedures.Schedule and coordinate annual 3rd party food safety audits.Audit quality processes to ensure compliance and effectiveness. Audit processes and submit summary report(s) to management.Make recommendations for improvements or corrective actions as needed.Follow up to insure improvements and corrective action are completed.Work with China staff to implement Quality processes.Lead HACCP / Food Safety Team.
Vendor Management:Establish quality requirements for new vendor selection.Travel to Asia if/as needed to qualify new vendors, monitor performance of existing vendors and monitor/inspect production.Review of new vendors to meet Galerie, licensor and customer candy packing requirements.Annual audits of existing vendors for candy packing requirements.Follow through on data provided for corrective action plans and record keeping.Establishment of requirements for new overseas food suppliers and annual audits of active international food vendors.Audit processes and submit summary report(s) to management.
Product Safety:Application of CPSC, ASTM-F963 and California Prop 65 or other current standards to: New products – by working with development staff.Inspection requirements.Vendor inline testing and record keeping.Galerie Vendor Testing Policy.Ability to work with test labs to clarify standards and dispute test results as needed.
Experience BaseConfectionary experience regarding regulations for domestic and international import of Chocolates and other sweets for retails gifting and packaging.Effective written and oral communication skills, ability to communicate across all levels of the organization clearly and effectively.Knowledge of statistical process control techniques and their application to process control and continuous improvements.Ability to perform routine in-process production testing and testing of raw materials and packaging. Able to prepare samples for testing.Sound decision making, analytical and organizational skills.Knowledge of good manufacturing practices and basic food safety principlesExcellent time management skills.Ability to read and interpret documents such as safety rules, operating and maintenance instructions, and procedure manuals.Ability to write routine reports and correspondence.Experience with :general QC protocolsASTM-F963a and CPSC guidelines.AQL and other sampling methods.California Prop 65.Experience setting up Quality Control (QC) programs helpful.Strong experience with MS office applications including MS Excel and MS Access.Proven ability to follow up on issues and drive resolution","Hebron, KY",46713.0,2.0,Full-time,0.0,1713533258000.0,0.0,https://www.linkedin.com/jobs/view/2457183642/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716125258000.0,,Mid-Senior level,,1713533258000.0,,0,FULL_TIME
2558399667,"Validation Engineer, Labware LIMS","Validation Engineer, Labware LIMSFoster City, VALength: year to start, likely extensions
ResponsibilitiesValidation Plans and Change Controls for Labware LIMS (Laboratory Information Management System)Validation testing strategy in accordance with Gilead's policy and proceduresclosely with System Manager, Quality Assurance and Business Process Owners to effectively and efficiently implement LIMS projectswith understanding the business requirements, analyze and help translate into functional requirements for assigned LIMS projectsclosely with other validation team members to ensure system impact is assessed and mitigation strategy is in place for multiple sites using LIMS applicationreview & approve CSV deliverables such as, User/Functional Specification, Design specification, IQ/OQ/PQ qualifications for LIMS projectsfor Qualification protocols execution and final report view and approval for LIMS projects""Data Integrity” related- risk assessments,investigations suggest implementing remediations in CGMP operations.Data Integrity compliance/impact assessments, risk assessments, and create short executive summary reports.with the external partner or internal site to assess their DI maturity state and document the results of the assessment.
Required Experience / Skills:of 6-10+ years of experience (Hiring for multiple roles Junior, Mid and Senior levels) working on a Labware LIMS application and GMP pharmaceutical / biotechnology / medical device environment. Laboratory experience as a chemist or microbiologist, et al is preferred.knowledge and expertise Computer System Validation, FDA& international requirements and Part 11requirements.to master technical content through interaction with subject matter experts.communication and interpersonal skills.Systems Validation (CSV) experience writing validation deliverables per GAMP guidelines is required.of programming and relational database concepts is required.
Required Education:BA/BS degree related to technical writing; e.g. biology, chemistry, computer science and/or technology disciplines is preferred.","Foster City, CA",2610793.0,,Contract,0.0,1713480441000.0,0.0,https://www.linkedin.com/jobs/view/2558399667/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716072441000.0,,Mid-Senior level,,1713480441000.0,,0,CONTRACT
2735151240,Intern- Business Analytics,"Summer Internshipadidas & Carhartt kids DivisionLT Apparel- Greensboro, NC Location
We are a leading apparel company that is constantly innovating and seeking new ways to improve. We are looking for a bright and motivated intern to join our team and help us streamline our costing process and build powerful predictive models.
Responsibilities:· Partner with the global sourcing team to review and analyze current costing models and identify areas to improve process efficiency.· Build and implement predictive product costing models.· Conduct data analysis to identify trends and patterns in material and production costs across various sourcing regions.Qualifications:· Candidate must be currently enrolled in an MBA program with a focus in data analytics.· Proven track record of academic excellence, with a strong understanding of data analysis, modeling, and visualization techniques.· Familiarity with data visualization tools (e.g., Tableau, Power BI).· Expertise in Microsoft Excel, including advanced formulas and functions.· A passion for working with data and an ability to translate complex information into actionable insights.· Excellent communication and interpersonal skills, with the ability to work effectively in a team environment.· A creative and innovative approach to problem-solving is a plus.
What we offer:This internship offers a unique opportunity to gain valuable experience in the fast-paced world of apparel manufacturing and data analysis while working with two established brands. You will work alongside industry experts in both sourcing and data, learning from the best in the business. We provide a competitive internship stipend and a fun and collaborative work environment.To Apply:Please submit your resume to catherine.lim@ltapparel.com.",Greensboro--Winston-Salem--High Point Area,103060.0,5.0,Temporary,0.0,1712862491000.0,0.0,https://www.linkedin.com/jobs/view/2735151240/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715454491000.0,,,,1712862491000.0,,0,TEMPORARY
2737009242,Service Manager,"Front of House ManagerJob Detailsn/naka is a two Michelin-starred California kaiseki restaurant led by Chefs Niki Nakayama and Carole Iida. Our highly personal interpretation of kaiseki is devoted to honoring seasonality and providing an intimate, heartfelt guest experience. Our team is driven by “omotenashi”, the Japanese philosophy of wholeheartedly caring for our guests. The FOH Manager will work closely with the chef/owners and all members of the front of house team to ensure an extraordinary dining experience for our guests that is rooted in kindness and a sincere passion for the art of fine dining hospitality. The FOH Manager will be leading the front of house team in all aspects of guest relationships, service standards, and team development and culture. 
WHO YOU ARE:The ideal candidate for this role will possess natural leadership abilities and a passion for hospitality and highly technical fine dining service standards that have been honed through a minimum of three years of experience as a leader on the floor, or in a hands-on managerial position at Two or Three Michelin starred establishments. You are genuinely thoughtful, have incredible attention to details, and possess a natural grace and presence that puts others at ease. Your commitment to extraordinary hospitality stems from your genuine love of serving others - guests and team members alike. You understand that being a leader means holding yourself to a higher standard at all times and leading by example. You are a problem solver and can anticipate any issues that may arise and proactively manage the FOH team to ensure that we exceed our guests’ expectations nightly. You thrive in a small team environment and understand the importance of strategic scheduling, cross-training, and building a positive team culture that respects disciplined accountability. 
Duties and Responsibilities include, but not limited to:Manage, train, and develop all FOH staff following n/naka’s high service standards to create an extraordinary dining experience that is driven by genuine warmth, care, attention to details, and gracefulness.Lead by example proper execution of service standards and protocolsConduct daily and on-going training/development for all FOH team members by clearly communicating performance expectations, providing on-going feedback, and managing regular performance reviewsManage the flow of service through proper communication with chefs, FOH team members, kitchen team members, and valet staff. Continually offer and implement new ideas for the improvement of guest relationships, service standards, reservations, and staff training/developmentEnsure effective hiring, onboarding, professional development, performance management, and staff retention for all FOH positionsManage all reservations related responsibilities, including proper setup and execution of online reservations on Tock, documenting reservations SOPs/policies, training staff on reservations SOPs/policies, updating reservations release dates on website, managing table configurations and releases to optimize business profitabilityContinually manage website information pertaining to hours of operation, reservations, menu changes, and cancellation policies, etcCultivate sincere relationships with guests and oversee all SOPs related to guest relationship management to develop return business and take the utmost care of all guest relationshipsSupport FOH service team by anticipating and solving any guest problems Run and clear food as needed with the FOH team to ensure service and food qualityManage all guest service related communications, including but not limited to emails, phone calls, guest complaints, unique requestsManage all FOH staff opening, closing and security responsibilities through continual updates and oversight of tasks and checklists. Work with chef/owners to manage all FOH staff job posting, hiring, training, disciplining, terminating Expo during service to ensure the smooth flow of serviceLead pre-shift and post-service meetings with FOH teamDirect and manage daily menu updates and productionManage all supplies and inventory related to FOH responsibilitiesManage all POS related responsibilities, including nightly comp/discount audit, guest check closing, tip recording, deposit refundsManage all FOH schedules and time card approvals to ensure proper staffing and labor cost control Work closely with sake and wine director to oversee beverage programs to maximize and meet targeted revenue goals, formulate sales strategies and training for FOH staffEvaluate and implement best practices regarding all guest communication operations including phone, email, online reservations process (i.e. scripts for reservation deferral to website, valet procedures, coat checks, gift certificates, dietary requests, confirmations, deposits, etc.)Develop and revise job descriptions for all FOH positionsCompletion of any FOH termination documents or requests for final paychecks including a letter of resignation Skills and Attributes:3+ years of management experience in two or three Michelin star establishments3+ years of hands on fine dining service experienceExceptional leadership and conflict resolution skillsExceptional communication, service skills, food & beverage knowledge requiredHigh aptitude in decision making and problem solvingAbility to work under pressure and maintain grace and composure at all timesExperience with Tock reservation system and Square POSManager ServSafe certified
 Hours and Working Conditions:Must be available to work service Wednesday to Saturday on site, and work off site on administrative duties as needed on non-service daysMust be able to work occasional holidays, consistent late nights, and occasional special events and buyoutsThe physical demands for this position are seeing, hearing, speaking, reaching, frequently lifting up to 25 pounds, occasionally lifting up to 50 pounds, sitting, standing for 4 to 11 hours, bending, and moving intermittently during working hours. These physical requirements may be accomplished with or without reasonable accommodations.The duties of this position may change from time to time. n/naka reserves the right to add or remove duties and responsibilities at the discretion of Ownership or its managers. This job description is intended to describe the general level of work being performed. It is not intended to be all-inclusive.n/naka is proud to be an Equal Opportunity Employer. We do not discriminate on the basis of race, color, creed, religion, gender (including gender identity or expression), pregnancy, childbirth or related medical conditions, sexual orientation, marital status, domestic violence, sexual violence or stalking victim status, ancestry, national origin, alienage or citizenship, age, disability, military or veteran status, genetic information or predisposing genetic characteristic, or other protected status.","Los Angeles, CA",,1.0,Full-time,0.0,1713499851000.0,0.0,https://www.linkedin.com/jobs/view/2737009242/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1716091851000.0,,,,1713499851000.0,,0,FULL_TIME
2747409392,Robot Monitor & Maintenance Technician,"Robot Monitor & Maintenance TechnicianAt ViaBot, we pride ourselves in being the first autonomous property management solution for commercial properties. We are looking to bring onto our team a Robot Monito who works 2nd/3rd shift (7pm - 3am) Thursday - Monday. Our ideal team member will be able to multitask and monitor multiple robots on screen for a majority of their shift. They would be open to learning about the inner workings of the robot, and how to service and maintain it.
No prior experience is necessary!
Responsibilities:Remote monitoring of our robot fleet. This will require being able to multi-task & watch and man multiple robots at onceReport problems to our technical team when they ariseMaintaining property cleanliness in the event that the robot is not able to perform its dutiesPerform basic diagnostic checks & fixes on robots that require attention (all training will be provided)
Qualifications:Must be able to work on a computer for a majority of the dayMust be tech-savvy and understand how to use multiple different appsMust be able to multi-taskMust be able to work with a team and with minimal supervisionMust be able to lift heavy objects (20+ lbs)Must be able to take on multiple roles outside of job descriptionMust have work authorization in the United StatesNot a remote position
Preferred (Not Required):Experience working with hand/power toolsExperience with building and troubleshooting electronic/mechanical systems
Benefits:Health InsuranceDental InsuranceVision Insurance
Hours:7pm - 3am
Job Type: Full-time
Salary: From $20.00 per hour
Benefits:Dental insuranceFlexible scheduleFlexible spending accountHealth insuranceHealth savings accountLife insurancePaid time offVision insurance
Schedule:5x88 hour shiftEvening shiftEvery weekendNight shiftOvernight shift
Application Question(s):Are you able to work 7pm - 3am?What is your earliest start date?A majority of the shift will be spent on a computer monitoring the robots. Is this something that you can do?We are only looking for somebody to work full time, 5 days a week. They must work Friday & one weekend day on their regular schedule. Preference will be given to those who can work Fri-Sun on their regular schedule. Which days would you like to have off?
Work Location: In person","Sunnyvale, CA",18344349.0,7.0,Full-time,0.0,1712642506000.0,0.0,https://www.linkedin.com/jobs/view/2747409392/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1715234506000.0,,,,1712642506000.0,,0,FULL_TIME
2748500131,Director of Public Works,"GENERAL DEFINITION OF WORK:Plan, organize, and direct the functions of the Public Works Department including construction, maintenance and repair of city streets and storm drains, management of the solid waste contract, water and sewer system maintenance and repair and operation of water treatment plants.
NOTE: This position will have a durational collaborative partnership with the Executive Director of Public Works until the impending 2025 retirement date.
ORGANIZATIONAL ACCOUNTABILITY:City of Germantown public servants exist, first and foremost, to protect and enhance the quality of life of those we serve; every position on the Germantown team has a shared responsibility and accountability to fulfill this purpose. Through the constant alignment of individual actions, behaviors and performance with our organization’s values system, Germantown public servants demonstrate a steadfast commitment to our greater mission of Excellence. Every day. As a mission-driven, values-centered organization, the expectation of senior leaders is to model ‘The Germantown Way’ at all times for those they influence and interact with daily.
ESSENTIAL JOB FUNCTIONS:Plan, direct and coordinate, through subordinate level managers, activities of employees responsible for the maintenance of streets, storm drains, and sewer systems; solid waste management, animal shelter operations and operation and maintenance of the City’s water supply and distribution system.Meet with management staff to identify and resolve problems; assign projects and programmatic areas of responsibility and review and evaluate the efficiency and effectiveness of services provided.Develop and implement department policies and procedures, and plan and direct the implementation of the department’s short-and long-term goals, objectives, and strategies in accordance with City mission.Collaborate with City Engineer in the planning, design, construction and inspection of public works projects.Direct the preparation of plans, specifications, estimates, and contracts for public works projects, including streets, sewer, storm drains, solid waste and municipal water systems.Prepare and recommend budget requirements including capital improvement program for Public Works and manage expenditures for the department; develop and monitor grant-funded programs.Direct and oversee the negotiation and administration of various public works contracts including residential solid waste collection and recycling.Conduct studies and prepares reports on proposed improvements, repairs, or changes in public works.Direct or participate in the preparation of reports relative to the department operational programs.Review legislation to ensure compliance with laws, regulations, statures, and codes that impact Department operations.Respond to difficult citizen inquiries and complaints; investigate requests to determine action to be taken.Represents the City of Germantown in the area of public works on a variety of local, state, regional and national boards, commissions, committees and associations.Assist the Asst. City Administrator and the Mayor and Board of Aldermen on environmental and public work service-related matters. OTHER JOB FUNCTIONS:1. Performs related tasks as required. KNOWLEDGE, SKILLS AND ABILITIES:Knowledge of the engineering principles, practices, and methods as applied to planning, design, construction, and maintenance of public work facilities and systems.Knowledge of state and local laws and procedures relating to municipal public works.Knowledge of sanitary sewer collection and treatment systems, water production and distribution systems, and solid waste collection and disposal operations.Knowledge of City personnel, budget and purchasing policies and procedures.Knowledge of construction activity, interpreting plans/specifications and conducting routine construction inspections.Skill in communicating in writing and/or in person on a one-on-one basis and before groups for the purpose of justifying, defending, or negotiating significant or controversial issues.Ability to work cooperatively with City officials, boards and commissions, employees and the general public.Ability to handle confidential material in a highly professional manner.Ability to develop long-term plans and programs and to evaluate work accomplishments.Ability to plan and schedule the work of others.
EDUCATION AND EXPERIENCE: Bachelor’s degree in engineering or related field that includes major course work in engineering. An advanced degree in engineering, management, or public administration is desirable. Seven years experience in the direction of environmental and public works activities including three in a managerial capacity; or any combination of education, training, and experience providing the necessary knowledge, skills, and abilities to perform essential job functions. WORKING CONDITIONS: Work is performed primarily in an office setting. Considerable time is spent outdoors at work site to inspect projects. During occasional emergency situations, may be exposed to extreme weather and working conditions. Walking, standing, bending, and a limited amount of crawling and climbing is required. Traveling is often required to attend meetings and conferences.","Germantown, TN",10213128.0,2.0,Full-time,0.0,1713469729000.0,0.0,https://www.linkedin.com/jobs/view/2748500131/?trk=jobs_biz_prem_srch,https://www.governmentjobs.com/careers/germantown/,OffsiteApply,1716061729000.0,,,,1713469729000.0,,0,FULL_TIME
2790549389,National Sales Manager,"Rogue is an open, inclusive company committed to fostering a diverse, equitable workplace.
At Rogue our mantra is Dare, Risk, Dream. This is an attitude that comes from relentless curiosity and a drive to question, create and inspire. A DIY spirit runs through everything we do and make. We aren't afraid to think big, get messy and risk it all when it comes to creating authentic, innovative products that we are passionate about.
Job OverviewOur National Sales Manager has a great opportunity to help support and lead a nationwide internal team as well as a robust wholesaler network in all markets outside of the Pacific NW. We’re looking for a high energy, organized and detail oriented sales leader with proven success leading a team, managing complex wholesaler networks, and supporting growing and expanding brands.
The day-to-day objective of the National Sales Manager is to support our nationwide team to help drive profitable growth in sales revenue through planning, execution, and management of Rogue’s customers. This position focuses on working with our existing Regional Managers and Directors to grow the business across multiple channels. From helping to plan and execute on annual business plans, to day to day execution of programs, this role will help us continue to grow our brand equity nationwide.This position works remotely but must be near a major airport.
Essential Duties and ResponsibilitiesHelp create and execute nationwide plans, including revenue and volume goals, long-term growth plan, go-to-market strategy, sales team incentives, and annual T&E budgeting.Develop Annual Business Plan for key retailers. Identify resources needed to successfully execute the plan and track execution of the programs.Develop sales and spending budgets and make certain the sales team use the resources for optimal impact.Effectively communicate with the chain sales team and work with the distributor management team to get flawless execution at retail.Establish relationships and maintain a prominent level of interaction and communication with key retail partners.Directly call on a small number of high visibility, complex retail customersCoach and support the existing Regional Sales teams in order to achieve success and professionally grow the team.Partner with other departments to create processes and deliver programs that are consistent with Rogue’s overall strategy.Understand IRI, Nielsen, VIP, and other data sources.Consistent travel to key markets (50-60%)
TravelConsistent travel to key markets and retailers. Expectation of Travel is 50-60%
Qualified candidate attributesEthical leadership – including the desire for candid and crucial conversations.Must be able to inspire and rally their direct reports and full team.Must have a vision that produces an executable plan, must be able to communicate the plan and build systems/processes to make it successful & repeatable.Must be data driven and have expert knowledge of how to use data to make decisions and build strategy.Our sales leader needs to be decisive while maintaining an approachable demeanor.Communication and Collaboration are key, our sales leader will partner with marketing and finance teams to work toward a common goal.8+ years of progressive sales experience in the beer industry.Strong relationships in both the distributor and major retailer landscape
So, why Rogue?We are a group of people who believe in the power of creating things in small batches by hand and in building things ourselves. If you love craft beverages - this is the place to be. Generous paid time off (PTO), 401(k) matching, pet benefits, comprehensive health insurance and more!
Physical DemandsThe physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. While performing the duties of this job, the employee is frequently required to sit; stand; walk; reach with hands and arms; climb or balance; stoop, kneel, crouch, or crawl; and talk or hear. The employee must frequently lift and/or move up to 40 pounds and be able to move kegs which weigh close to 165 pounds.
Reasonable AccommodationsTo perform this job successfully, an individual must be able to perform each essential duty and physical demands satisfactory with or without reasonable accommodations. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Individuals are not entitled to the accommodation of their choosing, and unreasonable accommodations, or accommodations that constitute an undue burden, will be denied.",United States,1102521.0,43.0,Full-time,5.0,1713553761000.0,1.0,https://www.linkedin.com/jobs/view/2790549389/?trk=jobs_biz_prem_srch,https://rogue-ales-spirits.breezy.hr/p/eadc433eee96-national-sales-manager?state=published,OffsiteApply,1729105501000.0,,,,1713553761000.0,,0,FULL_TIME
2796728000,Fire Sprinkler Designer,"Company DescriptionThorpe Design, Inc. is a full service fire sprinkler systems contractor for residential and commercial buildings serving Northern California. We offer owners, builders and architects a pre-designed fire sprinkler system, allowing for quality, accuracy and on-time delivery. The system will be custom tailored to meet your needs and budget constraints. We are highly regarded among our peers and counterparts enabling us to build a good working rapport with the authorities having jurisdiction as well as offering guidance for budgeting, contract awards and scheduling. A combination of working experience and desire to serve your needs will provide you with an economical system which will fit into your construction schedule avoiding conflicts and delays. We look forward to serving your future fire sprinkler system requirements. Thorpe Design, Inc. has been a licensed Fire Protection Contractor since 1986.
Role DescriptionThis is a full-time on-site role for a Fire Sprinkler Designer located in Brentwood, CA. As a Fire Sprinkler Designer, you will be responsible for designing fire sprinkler systems for residential and commercial buildings adhering to NFPA 13, NFPA 14, NFPA 20, and NFPA 24. Your day-to-day tasks will include creating detailed system designs in , collaborating with engineers and architects, ensuring compliance with codes and regulations, and generating accurate drawings and documentation. You will work closely with project managers to meet project deadlines and deliver high-quality designs.
QualificationsStrong knowledge of fire protection codes and standardsExperience in designing fire sprinkler systems for residential and commercial buildingsProficiency in AutoCAD and other design softwareExcellent attention to detail and ability to generate accurate drawings and documentationStrong problem-solving and communication skillsAbility to work effectively in a team environment and handle multiple projects simultaneouslyKnowledge of hydraulic calculationsFire Sprinkler Designer certification is a plus","Brentwood, CA",2737686.0,9.0,Full-time,0.0,1713279986000.0,0.0,https://www.linkedin.com/jobs/view/2796728000/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1728831930000.0,,,,1713279986000.0,,0,FULL_TIME
